countyCode,districtCode,schoolCode,recordType,charter,testYear,countyName,districtName,schoolName,zipcode
39,68569,3933793,01,0000,2011-2012,San Joaquin,Lincoln Unified,Larsson (Sture) High, Cont.,95207
39,68569,3933801,01,0000,2011-2012,San Joaquin,Lincoln Unified,Lincoln High,95207
39,68569,6041891,01,0000,2011-2012,San Joaquin,Lincoln Unified,Colonial Heights,95209
39,68569,6041909,01,0000,2011-2012,San Joaquin,Lincoln Unified,Williams (John R.),95207
39,68569,6041917,01,0000,2011-2012,San Joaquin,Lincoln Unified,Lincoln Elementary,95207
39,68569,6041925,01,0000,2011-2012,San Joaquin,Lincoln Unified,Sierra Middle,95207
39,68569,6041933,01,0000,2011-2012,San Joaquin,Lincoln Unified,Knoles (Tully C.),95207
39,68569,6095210,01,0000,2011-2012,San Joaquin,Lincoln Unified,Barron (Mable),95219
39,68569,6104020,01,0000,2011-2012,San Joaquin,Lincoln Unified,Landeen (Claudia),95219
39,68569,6105738,01,0000,2011-2012,San Joaquin,Lincoln Unified,Don Riggio,95219
39,68569,6111462,01,0000,2011-2012,San Joaquin,Lincoln Unified,Brookside,95219
39,68577,0000000,02,0000,2011-2012,San Joaquin,Linden Unified,,95236
39,68577,0000001,01,0000,2011-2012,San Joaquin,Linden Unified,District Students in NPS,95236
39,68577,0118307,01,0000,2011-2012,San Joaquin,Linden Unified,Pride Continuation,95215
39,68577,3930351,01,0000,2011-2012,San Joaquin,Linden Unified,Linden Unified Community Day,95236
39,68577,3933959,01,0000,2011-2012,San Joaquin,Linden Unified,Linden High,95236
39,68577,6041966,01,0000,2011-2012,San Joaquin,Linden Unified,Glenwood Elementary,95215
39,68577,6041974,01,0000,2011-2012,San Joaquin,Linden Unified,Linden Elementary,95236
39,68577,6041990,01,0000,2011-2012,San Joaquin,Linden Unified,Waterloo Elementary,95215
39,68577,6042006,01,0000,2011-2012,San Joaquin,Linden Unified,Waverly Elementary,95215
39,68585,0000000,02,0000,2011-2012,San Joaquin,Lodi Unified,,95240
39,68585,0000001,01,0000,2011-2012,San Joaquin,Lodi Unified,District Students in NPS,95240
39,68585,0100560,01,0000,2011-2012,San Joaquin,Lodi Unified,Lois E. Borchardt Elementary,95240
39,68585,0101428,01,0000,2011-2012,San Joaquin,Lodi Unified,Sutherland Learning Opportunity,95210
39,68585,0102632,01,0000,2011-2012,San Joaquin,Lodi Unified,Ansel Adams,95212
39,68585,0102640,01,0000,2011-2012,San Joaquin,Lodi Unified,Millswood Middle,95242
39,68585,0102657,01,0000,2011-2012,San Joaquin,Lodi Unified,Christa McAuliffe Middle,95209
39,68585,0108209,01,0000,2011-2012,San Joaquin,Lodi Unified,Ellerth E. Larson Elementary,95242
39,68585,0108217,01,0000,2011-2012,San Joaquin,Lodi Unified,Manlio Silva Elementary,95219
39,68585,0108225,01,0000,2011-2012,San Joaquin,Lodi Unified,Ronald E. McNair High,95210
39,68585,0111286,01,0000,2011-2012,San Joaquin,Lodi Unified,George Lincoln Mosher,95212
39,68585,0111419,01,0000,2011-2012,San Joaquin,Lodi Unified,Woodbridge,95242
39,68585,0116608,01,0000,2011-2012,San Joaquin,Lodi Unified,Podesta Ranch Elementary,95209
39,68585,0122879,01,0000,2011-2012,San Joaquin,Lodi Unified,Walter J. Katnich Community Day,95242
39,68585,3930237,01,0000,2011-2012,San Joaquin,Lodi Unified,Bear Creek High,95209
39,68585,3930278,01,0000,2011-2012,San Joaquin,Lodi Unified,Plaza Robles Continuation High,95209
39,68585,3930344,01,0000,2011-2012,San Joaquin,Lodi Unified,Independence,95240
39,68585,3930377,01,0000,2011-2012,San Joaquin,Lodi Unified,Henderson Community Day,95242
39,68585,3934759,01,0000,2011-2012,San Joaquin,Lodi Unified,Tokay High,95240
39,68585,3934767,01,0000,2011-2012,San Joaquin,Lodi Unified,Liberty High, Cont.,95240
39,68585,3934783,01,0000,2011-2012,San Joaquin,Lodi Unified,Lodi High,95242
39,68585,6042055,01,0000,2011-2012,San Joaquin,Lodi Unified,Davis Elementary,95212
39,68585,6042063,01,0000,2011-2012,San Joaquin,Lodi Unified,Elkhorn,95209
39,68585,6042071,01,0000,2011-2012,San Joaquin,Lodi Unified,Reese (Erma B.) Elementary,95242
39,68585,6042097,01,0000,2011-2012,San Joaquin,Lodi Unified,Washington (George) Elementary,95240
39,68585,6042121,01,0000,2011-2012,San Joaquin,Lodi Unified,Houston,95220
39,68585,6042139,01,0000,2011-2012,San Joaquin,Lodi Unified,Lakewood Elementary,95242
39,68585,6042147,01,0000,2011-2012,San Joaquin,Lodi Unified,Lawrence Elementary,95240
39,68585,6042154,01,0000,2011-2012,San Joaquin,Lodi Unified,Nichols (Leroy) Elementary,95240
39,68585,6042170,01,0000,2011-2012,San Joaquin,Lodi Unified,Live Oak Elementary,95240
39,68585,6042188,01,0000,2011-2012,San Joaquin,Lodi Unified,Lockeford Elementary,95237
39,68585,6042196,01,0000,2011-2012,San Joaquin,Lodi Unified,Morada Middle,95212
39,68585,6042204,01,0000,2011-2012,San Joaquin,Lodi Unified,Clyde W. Needham Elementary,95240
39,68585,6042220,01,0000,2011-2012,San Joaquin,Lodi Unified,Lodi Middle,95242
39,68585,6042246,01,0000,2011-2012,San Joaquin,Lodi Unified,Tokay Colony Elementary,95240
39,68585,6042295,01,0000,2011-2012,San Joaquin,Lodi Unified,Vinewood Elementary,95242
39,68585,6097760,01,0000,2011-2012,San Joaquin,Lodi Unified,Heritage Elementary,95240
39,68585,6098057,01,0000,2011-2012,San Joaquin,Lodi Unified,Victor Elementary,95253
39,68585,6100341,01,0000,2011-2012,San Joaquin,Lodi Unified,Oakwood Elementary,95209
39,68585,6100366,01,0000,2011-2012,San Joaquin,Lodi Unified,Parklane Elementary,95210
39,68585,6104038,01,0000,2011-2012,San Joaquin,Lodi Unified,Creekside Elementary,95209
39,68585,6104426,01,0000,2011-2012,San Joaquin,Lodi Unified,Clairmont Elementary,95210
39,68585,6107114,01,0000,2011-2012,San Joaquin,Lodi Unified,Delta Sierra Middle,95209
39,68585,6108807,01,0000,2011-2012,San Joaquin,Lodi Unified,Wagner-Holt Elementary,95209
39,68585,6108856,01,0000,2011-2012,San Joaquin,Lodi Unified,Beckman Elementary,95240
39,68585,6109839,01,0000,2011-2012,San Joaquin,Lodi Unified,Westwood Elementary,95210
39,68585,6110944,01,0000,2011-2012,San Joaquin,Lodi Unified,Sutherland Elementary,95210
39,68585,6111983,01,0000,2011-2012,San Joaquin,Lodi Unified,Muir (John) Elementary,95209
39,68585,6120059,01,0000,2011-2012,San Joaquin,Lodi Unified,Morgan (Julia) Elem.,95209
39,68585,0000000,02,0178,2011-2012,San Joaquin,Aspire Vincent Shalvey Academy,,95212
39,68585,6116594,09,0178,2011-2012,San Joaquin,Aspire Vincent Shalvey Academy,Aspire Vincent Shalvey Academy,95212
39,68585,6117675,10,0288,2011-2012,San Joaquin,Lodi Unified,Joe Serna Jr. Charter,95240
39,68585,0000000,02,0364,2011-2012,San Joaquin,Aspire River Oaks Charter,,95210
39,68585,6118921,09,0364,2011-2012,San Joaquin,Aspire River Oaks Charter,Aspire River Oaks Charter,95210
39,68585,0000000,02,0565,2011-2012,San Joaquin,Aspire Benjamin Holt College,,95212
39,68585,0101956,09,0565,2011-2012,San Joaquin,Aspire Benjamin Holt College,Aspire Benjamin Holt College,95212
39,68585,0000000,02,1229,2011-2012,San Joaquin,Rio Valley Charter,,95242
39,68585,0122580,09,1229,2011-2012,San Joaquin,Rio Valley Charter,Rio Valley Charter,95242
39,68593,0000000,02,0000,2011-2012,San Joaquin,Manteca Unified,,95337
39,68593,0000001,01,0000,2011-2012,San Joaquin,Manteca Unified,District Students in NPS,95337
39,68593,0101576,01,0000,2011-2012,San Joaquin,Manteca Unified,Weston Ranch High,95206
39,68593,0105973,01,0000,2011-2012,San Joaquin,Manteca Unified,Walter Woodward Elementary,95337
39,68593,0108613,01,0000,2011-2012,San Joaquin,Manteca Unified,Veritas Elementary,95337
39,68593,0112565,01,0000,2011-2012,San Joaquin,Manteca Unified,New Vision High,95206
39,68593,0113357,01,0000,2011-2012,San Joaquin,Manteca Unified,Mossdale Elementary,95330
39,68593,0116376,01,0000,2011-2012,San Joaquin,Manteca Unified,Lathrop High,95330
39,68593,3930310,01,0000,2011-2012,San Joaquin,Manteca Unified,Sierra High,95336
39,68593,3930328,01,0000,2011-2012,San Joaquin,Manteca Unified,Manteca Community Day (7-12),95337
39,68593,3932001,01,0000,2011-2012,San Joaquin,Manteca Unified,East Union High,95336
39,68593,3935103,01,0000,2011-2012,San Joaquin,Manteca Unified,Manteca High,95336
39,68593,3935111,01,0000,2011-2012,San Joaquin,Manteca Unified,Calla High, Cont.,95336
39,68593,6042311,01,0000,2011-2012,San Joaquin,Manteca Unified,French Camp Elementary,95231
39,68593,6042329,01,0000,2011-2012,San Joaquin,Manteca Unified,Golden West Elementary,95336
39,68593,6042337,01,0000,2011-2012,San Joaquin,Manteca Unified,Lathrop Elementary,95330
39,68593,6042345,01,0000,2011-2012,San Joaquin,Manteca Unified,Lincoln Elementary,95336
39,68593,6042360,01,0000,2011-2012,San Joaquin,Manteca Unified,New Haven Elementary,95336
39,68593,6042378,01,0000,2011-2012,San Joaquin,Manteca Unified,Nile Garden Elementary,95337
39,68593,6042386,01,0000,2011-2012,San Joaquin,Manteca Unified,Sequoia Elementary,95337
39,68593,6042394,01,0000,2011-2012,San Joaquin,Manteca Unified,Shasta Elementary,95336
39,68593,6104533,01,0000,2011-2012,San Joaquin,Manteca Unified,Hafley (Neil) Elementary,95336
39,68593,6107429,01,0000,2011-2012,San Joaquin,Manteca Unified,McParland (George) Elementary,95336
39,68593,6108237,01,0000,2011-2012,San Joaquin,Manteca Unified,Elliott (Brock) Elementary,95336
39,68593,6109532,01,0000,2011-2012,San Joaquin,Manteca Unified,Brockman (Stella) Elementary,95336
39,68593,6110555,01,0000,2011-2012,San Joaquin,Manteca Unified,Knodt (August) Elementary,95206
39,68593,6112197,01,0000,2011-2012,San Joaquin,Manteca Unified,Cowell (Joshua) Elementary,95336
39,68593,6114847,01,0000,2011-2012,San Joaquin,Manteca Unified,Manteca Comm Day (K-6),95337
39,68593,6115414,01,0000,2011-2012,San Joaquin,Manteca Unified,Great Valley Elementary,95206
39,68593,6118509,01,0000,2011-2012,San Joaquin,Manteca Unified,Widmer Elementary,95330
39,68593,6120505,01,0000,2011-2012,San Joaquin,Manteca Unified,George Y. Komure Elementary,95206
39,68619,0000000,02,0000,2011-2012,San Joaquin,New Hope Elementary,,95686
39,68619,6042428,01,0000,2011-2012,San Joaquin,New Hope Elementary,New Hope Elementary,95686
39,68627,0000000,02,0000,2011-2012,San Joaquin,New Jerusalem Elementary,,95304
39,68627,6042436,01,0000,2011-2012,San Joaquin,New Jerusalem Elementary,New Jerusalem Elementary,95304
39,68627,6119309,10,0393,2011-2012,San Joaquin,New Jerusalem Elementary,Delta Charter,95304
39,68627,0117796,10,1003,2011-2012,San Joaquin,New Jerusalem Elementary,New Jerusalem,95304
39,68627,0000000,02,1328,2011-2012,San Joaquin,Great Valley Academy-Manteca,,95336
39,68627,0124768,09,1328,2011-2012,San Joaquin,Great Valley Academy-Manteca,Great Valley Academy-Manteca,95336
39,68635,0000000,02,0000,2011-2012,San Joaquin,Oak View Union Elementary,,95220
39,68635,6042444,01,0000,2011-2012,San Joaquin,Oak View Union Elementary,Oak View Elementary,95220
39,68650,0000000,02,0000,2011-2012,San Joaquin,Ripon Unified,,95366
39,68650,0108035,01,0000,2011-2012,San Joaquin,Ripon Unified,Park View Elementary,95366
39,68650,3935756,01,0000,2011-2012,San Joaquin,Ripon Unified,Ripon High,95366
39,68650,6042477,01,0000,2011-2012,San Joaquin,Ripon Unified,Ripon Elementary,95366
39,68650,6042485,01,0000,2011-2012,San Joaquin,Ripon Unified,Ripona Elementary,95366
39,68650,6106322,01,0000,2011-2012,San Joaquin,Ripon Unified,Weston Elementary,95366
39,68650,6109284,01,0000,2011-2012,San Joaquin,Ripon Unified,Colony Oak Elementary,95366
39,68676,0000000,02,0000,2011-2012,San Joaquin,Stockton Unified,,95202
39,68676,0000001,01,0000,2011-2012,San Joaquin,Stockton Unified,District Students in NPS,95202
39,68676,0100206,01,0000,2011-2012,San Joaquin,Stockton Unified,George W. Bush Elementary,95212
39,68676,0108159,01,0000,2011-2012,San Joaquin,Stockton Unified,Cesar Chavez High,95212
39,68676,0111310,01,0000,2011-2012,San Joaquin,Stockton Unified,John Marshall Elementary,95206
39,68676,0111328,01,0000,2011-2012,San Joaquin,Stockton Unified,Maxine Hong Kingston,95207
39,68676,0111344,01,0000,2011-2012,San Joaquin,Stockton Unified,Wilhelmina Henry Elementary,95215
39,68676,0111351,01,0000,2011-2012,San Joaquin,Stockton Unified,John C. Fremont Elementary,95205
39,68676,0111369,01,0000,2011-2012,San Joaquin,Stockton Unified,Alexander Hamilton Elementary,95206
39,68676,0115303,01,0000,2011-2012,San Joaquin,Stockton Unified,Valentine Peyton Elementary,95212
39,68676,0115402,01,0000,2011-2012,San Joaquin,Stockton Unified,Edward C. Merlo Institute of Environmental Studie,95206
39,68676,0117119,01,0000,2011-2012,San Joaquin,Stockton Unified,Stockton Intermediate,95205
39,68676,0118752,01,0000,2011-2012,San Joaquin,Stockton Unified,Spanos (Alex G.) Elementary,95203
39,68676,3930211,01,0000,2011-2012,San Joaquin,Stockton Unified,Jane Frederick Cont. High,95205
39,68676,3930427,01,0000,2011-2012,San Joaquin,Stockton Unified,Weber Institute,95203
39,68676,3932100,01,0000,2011-2012,San Joaquin,Stockton Unified,Edison High,95206
39,68676,3932654,01,0000,2011-2012,San Joaquin,Stockton Unified,Franklin High,95215
39,68676,3937406,01,0000,2011-2012,San Joaquin,Stockton Unified,Stagg Senior High,95207
39,68676,6042501,01,0000,2011-2012,San Joaquin,Stockton Unified,Adams Elementary,95207
39,68676,6042519,01,0000,2011-2012,San Joaquin,Stockton Unified,August Elementary,95205
39,68676,6042535,01,0000,2011-2012,San Joaquin,Stockton Unified,Cleveland Elementary,95204
39,68676,6042543,01,0000,2011-2012,San Joaquin,Stockton Unified,El Dorado Elementary,95204
39,68676,6042550,01,0000,2011-2012,San Joaquin,Stockton Unified,Elmwood Elementary,95215
39,68676,6042568,01,0000,2011-2012,San Joaquin,Stockton Unified,King Elementary,95205
39,68676,6042576,01,0000,2011-2012,San Joaquin,Stockton Unified,Fillmore Elementary,95205
39,68676,6042600,01,0000,2011-2012,San Joaquin,Stockton Unified,Grunsky Elementary,95205
39,68676,6042618,01,0000,2011-2012,San Joaquin,Stockton Unified,Harrison (William) Elementary,95209
39,68676,6042626,01,0000,2011-2012,San Joaquin,Stockton Unified,Hazelton Elementary,95206
39,68676,6042634,01,0000,2011-2012,San Joaquin,Stockton Unified,Hoover Elementary,95204
39,68676,6042667,01,0000,2011-2012,San Joaquin,Stockton Unified,Kennedy Elementary,95210
39,68676,6042683,01,0000,2011-2012,San Joaquin,Stockton Unified,Madison Elementary,95204
39,68676,6042691,01,0000,2011-2012,San Joaquin,Stockton Unified,McKinley Elementary,95206
39,68676,6042709,01,0000,2011-2012,San Joaquin,Stockton Unified,Monroe Elementary,95206
39,68676,6042717,01,0000,2011-2012,San Joaquin,Stockton Unified,Montezuma Elementary,95206
39,68676,6042741,01,0000,2011-2012,San Joaquin,Stockton Unified,Pulliam Elementary,95207
39,68676,6042758,01,0000,2011-2012,San Joaquin,Stockton Unified,Roosevelt Elementary,95205
39,68676,6042766,01,0000,2011-2012,San Joaquin,Stockton Unified,Taft (William Howard) Elementary,95206
39,68676,6042774,01,0000,2011-2012,San Joaquin,Stockton Unified,Taylor Leadership Academy,95206
39,68676,6042782,01,0000,2011-2012,San Joaquin,Stockton Unified,Tyler Skills Elementary,95204
39,68676,6042790,01,0000,2011-2012,San Joaquin,Stockton Unified,Van Buren Elementary,95206
39,68676,6042808,01,0000,2011-2012,San Joaquin,Stockton Unified,Victory Elementary,95203
39,68676,6042824,01,0000,2011-2012,San Joaquin,Stockton Unified,Wilson (Woodrow) Elementary,95204
39,68676,6095236,01,0000,2011-2012,San Joaquin,Stockton Unified,Walton Development Center,95207
39,68676,6097794,01,0000,2011-2012,San Joaquin,Stockton Unified,Valenzuela Elementary,95207
39,68676,6098651,01,0000,2011-2012,San Joaquin,Stockton Unified,Stockton (Commodore) Skills,95204
39,68676,6098677,01,0000,2011-2012,San Joaquin,Stockton Unified,Kohl (Herbert) Open Elementary,95207
39,68676,6104665,01,0000,2011-2012,San Joaquin,Stockton Unified,Washington (George) Elementary,95203
39,68676,6115422,01,0000,2011-2012,San Joaquin,Stockton Unified,Rio Calaveras Elementary,95210
39,68676,6116115,01,0000,2011-2012,San Joaquin,Stockton Unified,San Joaquin Elementary,95206
39,68676,6118871,01,0000,2011-2012,San Joaquin,Stockton Unified,Dolores Huerta,95206
39,68676,0000000,02,0554,2011-2012,San Joaquin,Aspire Rosa Parks Academy,,95206
39,68676,0108647,09,0554,2011-2012,San Joaquin,Aspire Rosa Parks Academy,Aspire Rosa Parks Academy,95206
39,68676,0000000,02,0939,2011-2012,San Joaquin,California Virtual Academy @ San Joaquin,,93065
39,68676,0114926,09,0939,2011-2012,San Joaquin,California Virtual Academy @ San Joaquin,California Virtual Academy @ San Joaquin,93065
39,68676,0000000,02,1048,2011-2012,San Joaquin,Aspire Langston Hughes Academy,,95205
39,68676,0118497,09,1048,2011-2012,San Joaquin,Aspire Langston Hughes Academy,Aspire Langston Hughes Academy,95205
39,68676,0119743,10,1083,2011-2012,San Joaquin,Stockton Unified,Stockton Unified Early College,95202
39,68676,0119784,10,1084,2011-2012,San Joaquin,Stockton Unified,Stockton High,95202
